file,search_result
1450Maghrawi.MawsucatMawaqifSalaf.Shamela0037325-ara1, وقال في التذكرة في ترجمته أيضا جهلة الرافضة لم يدروا الحديث ولا السيرة ولا كيف ثم فأما أنت أيها الحافظ البارع الذي شربت
1450Maghrawi.MawsucatMawaqifSalaf.Shamela0037325-ara1, قال إن رسول الله صلى الله عليه وسلم هو المثل الأعلى في السيرة والمنهج وهو رد على من قال إن معية الله لخلقه
1450Maghrawi.MawsucatMawaqifSalaf.Shamela0037325-ara1, وقال في كتابه دعوة التوحيد والسنة وأشهد مخلصا أن بين سيرة محمد بن عبد الوهاب ودعوته ولأسمها الدعوة التجديدية رحما واشجة
1450Maghrawi.MawsucatMawaqifSalaf.Shamela0037325-ara1, قال فيها لقد كان الصحابة رضوان الله عليهم يتدارسون سيرة رسول الله صلى الله عليه وسلم ومغازيه ويعلمونها أطفالهم كما
1450Maghrawi.MawsucatMawaqifSalaf.Shamela0037325-ara1, وقال فلو أن كل فرد من أبناء هذه الأمة نشأ وبين عينيه سيرة رسول الله صلى الله عليه وسلم يأخذ منها آدابه وأخلاقه
1450MahirBattuti.AlfLaylaWaLaylaFiAdab.Hindawi093949194-ara1, ويذكر كاتب سيرة جيبون ج م يونج أن إعزاز جيبون لحكايات ألف ليلة
1450MahirBattuti.QamusAdabAmriki.Hindawi050961848-ara1, تذكر أن النسخة الكاملة للسيرة بالإنجليزية لم تنشر إلا عام م ويبدو فرانكلين فيها نموذجا
1450MahmudCabdKarimCali.RawdatUliAlbab.ShamAY0033833-ara1, ويذكر القادة فكان سيد قطب الدين حاضرا وقال إن ياتيمش رجل حسن السيرة فقال الملك تتحدث عن حسن سيرته لأنك كنت قد توجهت
1450MahmudHarmush.MucjamQawacidFiqhiyya.Kraken21040109-ara1.completed, وذكر عنه في موضع آخر قوله وهو اومن سيرة المسلمين في قومهم أن لا اوا ذراريهم ولا يغنموا أموالههم
1450MahmudMahmud.Jazira.Hindawi035905946-ara1, ذكر ذلك باسم المسيح ومن أجل العمل الصالح وقد ترك لنا الدكتور أندرو سيرة ذاتية لم يكملها ومنها عرفنا كل شيء ألم يتلق الأطفال
1450MahmudMuhammadCali.MantiqIshraqiCindaSuhrawardi.Hindawi041507040-ara1, يذكر سنة تأليفه كتبه إضافة إلى أنه لم يكن ل السهروردي منحى واضح في سيره الفكري كما هو الحال عند الغزالي لذلك كانت محاولة تصنيف
1450MajalisAlMuhammad.MaqalatIslamiyya.Zaydiyya0000474-ara1, قال فإنما عن التسعير على أهل الوفاء وأهل التقوى السيرة/ ونعمان وشاهد عيان آخر ليس زيديا بل كان فقيها شافعيا
1450MajalisAlMuhammad.MaqalatIslamiyya.Zaydiyya0000474-ara1, وقال إنه لا يصلح لها غيره وذكر صاحب سيرة المؤيد بالله ع أنه كان يقول أنها لما زفت بقيت
1450MajalisAlMuhammad.MaqalatIslamiyya.Zaydiyya0000474-ara1, قال ابن الأثير وكان الحسن بن علي حسن السيرة عادلا ولم ير الناس مثله في عدله وحسن سرته وإقامته
1450MajalisAlMuhammad.MaqalatIslamiyya.Zaydiyya0000474-ara1, ذكر مؤلف السيرة رحمه الله في ص من النسخة الصادرة من دار الفكر
1450MajalisAlMuhammad.MaqalatIslamiyya.Zaydiyya0000474-ara1, قال مؤلف السيرة رحمه الله وحدثني الفقيه الفاضل بهاء الدين على بن أحمد
1450MajalisAlMuhammad.MaqalatIslamiyya.Zaydiyya0000474-ara1, وذكر مؤلف السيرة رحمه الله حاكيا مكاتبة الإمام ابن حمزة لأمير المدينة الشريف
1450MajalisAlMuhammad.MaqalatIslamiyya.Zaydiyya0000474-ara1, ذكر سيرة بدر البدور التوجيهات النبوية في الخطب الجمعية تحت الطبع المختار
1450MajalisAlMuhammad.MaqalatIslamiyya.Zaydiyya0000474-ara1, ذكر أمان أهل الأرض إظهار النفاق من أهل النصب والشقاق الدرر المنتقاه في سيرة المتوكل على الله يحيى حميد الدين أحمد بن عبد الله
1450MajalisAlMuhammad.MaqalatIslamiyya.Zaydiyya0000474-ara1, ذكر الأمجاد من الآباء والأجداد ضياء القمر في شرح سيرة العترة الزهر إدريس بن علي بن عبد الله الحمزي ه
1450MajalisAlMuhammad.MaqalatIslamiyya.Zaydiyya0000474-ara1, ذكر أعيان المخلاف السليماني الذهب المسبوك في سيرة سيد الملوك حسن بن علي حيدرة الدر الثمين في ذكر
1450MajalisAlMuhammad.MaqalatIslamiyya.Zaydiyya0000474-ara1, ذكر ظرافة عمر بن أبي ربيعة ومحاولاته العبثية وهو ليس في صدد التعرض لسيرة أحد هكذا يعطي الخبر مسحةالبراءة على ما يفتعله الوضاعون محاولين
1450MajalisAlMuhammad.MaqalatIslamiyya.Zaydiyya0000474-ara1, قال كذب أحدث الناس عهدا برسول الله قثم بن عباس السيرة النبوية لأبن هشام فنجد صحابى هو المغيرة بن شعبة يكذب
1450MajmacFikrIslami.MawsucatMuallifiImamiyya.Shia003422Vols-ara1, تذكر بالتفصيل وما نقل له الفضائل عربي / سيرة المعصومين عليهم السلام رواه علي بن إبراهيم بن هاشم عن
1450MajmacFikrIslami.MawsucatMuallifiImamiyya.Shia003422Vols-ara1, ذكر ش رقعي ص جهان بيني وجهاندارى على عليه السلام فارسي / سيرة المعصومين عليهم السلام طبعاته طهران فراهانى وزيري ص باشراف الشهيد
1450MajmacFikrIslami.MawsucatMuallifiImamiyya.Shia003422Vols-ara1, وذكر له كتابان رواهما عنه ابنه علي هما قضايا أمير المؤمنين عليه السلام عربي / سيرة المعصومين عليهم السلام النوادر عربي / حديث المصادر تنقيح المقال / تهذيب
1450MawqicIslam.Fatawa.Shamela0000894-ara1, قال وأهل الإسلام أخرجه أبو يوسف في الرد على سيرة الأوزاعي ص وذكره عنه الشافعي في الأم / ولكن نوقش هذا
1450MawqicIslam.Fatawa.Shamela0000894-ara1, وقال حسن صحيح والله أعلم السيرة والتاريخ والتراجم هل دونت خطب النبي صلى الله عليه وسلم
1450MawqicIslam.Fatawa.Shamela0000894-ara1, ذكر بل هو من مميزات سيرة النبي صلى الله عليه وسلم حيث حفظت بتفاصيلها ودقائقها وذكر
1450MawqicIslam.Fatawa.Shamela0000894-ara1, يذكر علماء السيرة عددا ولو تقديريا للمنافقين الذين كانوا في المدينة أيام الرسول
1450MawqicIslam.Fatawa.Shamela0000894-ara1, قال عن أبي جهل هذا فرعون هذه الأمة وانظر سيرة ابن هشام ج / وفيها أن أبا جهل قال لابن مسعود
1450MawqicIslam.Fatawa.Shamela0000894-ara1, ذكر الله تعالى وهو من أعظم ما يصل المخلوق بخالقه قراءة سيرة الرسول صلى الله عليه وسلم والوقوف على أحواله وشمائله صلى
1450MawqicIslam.Fatawa.Shamela0000894-ara1, / وذكر ابن إسحاق أنهم عشرة رجال وأربع نسوة سيرة ابن هشام / } ثم بلغ المسلمين وهم بأرض الحبشة أن أهل
1450MawqicIslam.Fatawa.Shamela0000894-ara1, ذكر سيرة النبي صلى الله عليه وسلم وشمائله ثم في أثناء الكتاب
1450MawqicIslam.Fatawa.Shamela0000894-ara1, قال إذا صدقاكم ضربتموهما وإذا كذباكم تركتموهما السيرة النبوية لابن هشام / وتاريخ الطبري / والثقات لابن حبان / وهذا منه
1450MawqicIslam.Fatawa.Shamela0000894-ara1, وذكر الله كثيرا فهي السيرة الخطية التي ستجد فيها الترجمة الحقيقية لهذا الدين تحقيقا للتوحيد
1450MawqicIslam.Fatawa.Shamela0000894-ara1, ذكر الله ففيه طرد للشيطان وحفظ من الله لك وطمأنينة للقلب اقرأ سيرة الرسول صلى الله عليه وآله وسلم وكذلك السلف الصالح من
1450MaysaraCafifi.Musiqa.Hindawi020790373-ara1, قال الدليل ذلك ثم مشى أمامنا متسكعا بلا هدف كان يبدو من طريقة سيره أنه معتاد تماما هذه المنطقة فلا يسرع الخطى كأن وراءه
1450Milani.NafahatAzhar.Shia004456Vols-ara1, قال عبد الغافر في تاريخه كان البيهقي على سيرة العلماء قانعا باليسير متجملا في زهده وورعه وعن إمام الحرمين
1450Milani.NafahatAzhar.Shia004456Vols-ara1, قال أبو سعد السمعاني حافظ متقن مقرئ فاضل حسن السيرة مرضي الطريقة عزيز النفس سخي بما يملكه مكرم للغرباء يعرف
1450Milani.NafahatAzhar.Shia004456Vols-ara1, يقول ذلك فلما سمع عمر آخر قوله حمله وأعطاه وفي شرح النهج في سيرة عمر أتى أعرابي عمر فقال إن ناقتي بها نقبا ودبرا
1450Milani.NafahatAzhar.Shia004456Vols-ara1, قال أبو سعد السمعاني حافظ متقن ومقرئ فاضل حسن السيرة مرضي الطريقة عزيز النفس سخي بما يملكه مكرم للغرباء يعرف
1450Milani.NafahatAzhar.Shia004456Vols-ara1, وقال ابن العماد كان إماما حافظا ثقة نبيلا متقنا واسع الرواية جميل السيرة متسع الرحلة قال ابن ناصر الدين كان من الأئمة الحفاظ
1450Milani.NafahatAzhar.Shia004456Vols-ara1, وقال هو جليل القدر وافر الفضل واسع الرواية ثقة حافظ مكثر صدوق كثير التصانيف حسن السيرة بعيد من التكلف أوحد بيته في عصره خرج التاريخ لنفسه
1450Milani.NafahatAzhar.Shia004456Vols-ara1, وقال نور الدين الحلبي في السيرة وفي العرائس إن فرعون لما أمر بذبح أبناء بني إسرائيل
1450Milani.NafahatAzhar.Shia004456Vols-ara1, ذكر حكمه بحسن الحديث في السيرة الشامية و تنزيه الشريعة و تذكرة الموضوعات و المرقاة و
1450Milani.NafahatAzhar.Shia004456Vols-ara1, وقال المولوي حسن زمان وقال العلامة الحافظ الشامي صاحب السيوطي في السيرة المسماة بسبل الهدى والرشاد في سيرة خير العباد صلى الله
1450Milani.NafahatAzhar.Shia004456Vols-ara1, وقال شاه ولي الله في إزالة الخفا في سيرة الخلفا في مآثر أمير المؤمنين عليه السلام وعن ابن عباس
1450Milani.NafahatAzhar.Shia004456Vols-ara1, ذكر أسلم وحكى ابن عبد البر الاتفاق عليه كما سيأتي وقال ابن إسحاق في السيرة أول من آمن خديجة ثم علي بن أبي طالب وكان
1450Milani.NafahatAzhar.Shia004456Vols-ara1, قال فأحسن ثم ذكر كلام المقداد بتمامه ففي سيرة ابن هشام و أتاه الخبر عن قريش بمسيرهم ليمنعوا عيرهم
1450Milani.NafahatAzhar.Shia004456Vols-ara1, قال عبد الغفار وكان على سيرة العلماء قانعا من الدنيا باليسير متجملا في زهده وورعه عاد
1450Milani.NafahatAzhar.Shia004456Vols-ara1, قال إسماعيل بن محمد الحافظ كان حسن السيرة من أهل الفضل والعلم محتاطا في الأخذ ثقة وقال السمعاني
1450Milani.NafahatAzhar.Shia004456Vols-ara1, قال السمعاني هو شيخ صالح دين خير حسن السيرة صدوق ثقة قرأت عليه وله ترجمة في المنتظم / تذكرة الحفاظ
1450Milani.NafahatAzhar.Shia004456Vols-ara1, قال وكان يلقب في بلاده الإمام الأعظم ولم يكن محمود السيرة في القضاء حول نسبة القول بوضعه إلى الذهبي قوله قال
